"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72429793812","2017-01-01","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  37.8","24","  35.5","24","1017.5","10","000.8","24","  6.1","24","  4.1","24","  9.9"," 19.0","  46.9"," ","  26.1"," "," 0.01","G","999.9","100000"
"72429793812","2017-01-02","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  47.0","24","  45.7","24","1019.1","15","001.0","24","  5.0","24","  2.2","24","  5.1","999.9","  55.9"," ","  28.0"," "," 0.00","G","999.9","100000"
"72429793812","2017-01-03","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  53.9","24","  53.4","24","1007.8","10","989.4","24","  5.1","24","  2.5","24"," 11.1"," 17.1","  57.9"," ","  43.0"," "," 0.53","G","999.9","110000"
"72429793812","2017-01-04","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  35.0","24","  26.4","24","1014.9","20","995.7","24","  9.9","24"," 11.4","24"," 18.1"," 28.0","  57.9"," ","  26.1"," "," 0.36","G","999.9","010000"
"72429793812","2017-01-05","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  22.2","24","  15.7","24","1018.4","16","999.7","24","  6.1","24","  5.8","24"," 11.1"," 15.9","  25.0","*","  19.9","*"," 0.00","G","999.9","001000"
"72429793812","2017-01-06","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  13.6","24","   4.9","24","1024.6","21","005.3","24"," 10.0","24","  5.5","24","  9.9"," 15.9","  24.1"," ","  10.0"," "," 0.03","G","999.9","000000"
"72429793812","2017-01-07","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  10.5","24","   0.4","24","1033.5","24","014.3","24"," 10.0","24","  7.0","24"," 11.1","999.9","  16.0"," ","   6.1"," "," 0.00","G","999.9","000000"
"72429793812","2017-01-08","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  15.9","24","   5.8","24","1039.8","24","020.6","24","  9.8","24","  5.2","24","  8.9","999.9","  23.0"," ","   6.1"," "," 0.00","G","999.9","001000"
"72429793812","2017-01-09","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  23.7","24","  12.3","24","1035.0","24","016.0","24"," 10.0","24","  6.4","24"," 11.1","999.9","  34.0"," ","   9.0"," "," 0.00","G","999.9","000000"
"72429793812","2017-01-10","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  41.9","24","  29.7","24","1018.7","23","000.4","24"," 10.0","24"," 13.5","24"," 22.9"," 31.1","  52.0","*","  33.1","*"," 0.00","G","999.9","010000"
