"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72429793812","2015-01-01","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  26.1","24","  10.9","24","1025.5","24","006.8","24"," 10.0","24"," 10.0","24"," 18.1"," 22.9","  39.0"," ","  15.1"," "," 0.00","G","999.9","000000"
"72429793812","2015-01-02","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  33.3","24","  25.3","24","1026.4","22","007.9","24"," 10.0","24","  4.1","24","  8.9","999.9","  39.0"," ","  18.0"," "," 0.00","G","999.9","000000"
"72429793812","2015-01-03","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  41.8","24","  39.9","24","1020.4","13","000.7","24","  6.1","24","  3.5","24"," 15.9"," 25.1","  61.0"," ","  26.1"," "," 0.42","G","999.9","010010"
"72429793812","2015-01-04","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  50.0","24","  45.9","24","1013.2","16","994.2","24","  9.7","24"," 12.9","24"," 18.1"," 28.9","  61.0"," ","  35.1"," "," 0.61","G","999.9","010000"
"72429793812","2015-01-05","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  20.2","24","   8.9","24","1034.9","22","016.0","24","  9.9","24"," 11.0","24"," 19.0"," 27.0","  33.1","*","  14.0","*"," 0.04","G","999.9","001000"
"72429793812","2015-01-06","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  22.2","24","  14.8","24","1028.1","21","009.3","24","  9.0","24","  4.3","24","  9.9"," 19.0","  28.4","*","  18.0","*"," 0.01","G","999.9","001000"
"72429793812","2015-01-07","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  14.6","24","   3.2","24","1032.6","21","013.1","24","  9.6","24"," 12.1","24"," 18.1"," 26.0","  28.0"," ","   7.0"," "," 0.00","H","999.9","001000"
"72429793812","2015-01-08","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","   6.1","24","  -5.1","24","1036.1","21","017.4","24","  9.9","24","  9.6","24"," 15.0"," 22.9","  19.0"," ","  -0.9"," "," 0.00","G","999.9","000000"
"72429793812","2015-01-09","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  20.9","24","   3.7","24","1024.0","23","005.1","24","  9.8","24"," 13.5","24"," 20.0"," 29.9","  26.1","*","  16.0","*"," 0.00","G","999.9","001000"
"72429793812","2015-01-10","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  12.0","24","  -1.7","24","1035.6","24","016.4","24"," 10.0","24","  5.4","24","  9.9"," 15.9","  26.1"," ","  -0.0"," "," 0.00","G","999.9","000000"
