"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72429793812","2021-01-01","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  38.0","24","  33.8","24","1020.0","17","000.5","24","  8.5","24","  5.3","24"," 11.1","999.9","  53.1"," ","  30.0"," "," 0.10","G","999.9","010000"
"72429793812","2021-01-02","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  43.2","24","  36.5","24","1015.8","21","997.2","24","  9.8","24","  7.3","24"," 19.0"," 28.9","  53.1"," ","  32.0"," "," 1.09","G","999.9","010000"
"72429793812","2021-01-03","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  38.8","24","  34.0","24","1016.1","14","997.7","24","  8.7","24","  4.9","24"," 13.0","999.9","  46.9"," ","  37.0"," "," 0.02","G","999.9","010000"
"72429793812","2021-01-04","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  36.7","24","  31.1","24","1018.2","21","000.0","24","  9.3","24","  1.7","24","  6.0","999.9","  45.0"," ","  30.9"," "," 0.01","G","999.9","000000"
"72429793812","2021-01-05","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  33.6","24","  29.9","24","1017.1","18","998.6","24","  8.5","24","  3.5","24","  8.9"," 17.1","  45.0"," ","  28.0"," "," 0.00","G","999.9","110000"
"72429793812","2021-01-06","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  37.0","24","  27.5","24","1026.0","23","007.6","24"," 10.0","24","  4.5","24","  8.0","999.9","  39.0"," ","  30.0"," "," 0.01","G","999.9","010000"
"72429793812","2021-01-07","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  36.4","24","  27.1","24","1025.9","24","007.4","24"," 10.0","24","  6.0","24"," 15.0","999.9","  39.9"," ","  33.1"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-08","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  33.8","24","  24.6","24","1021.3","23","002.8","24"," 10.0","24","  8.3","24"," 15.0"," 19.0","  39.9"," ","  30.9"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-09","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  31.9","24","  21.9","24","1023.9","23","005.5","24"," 10.0","24","  4.7","24"," 11.1","999.9","  36.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-10","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  26.5","24","  20.7","24","1028.6","21","009.9","24","  6.7","24","  0.4","24","  4.1","999.9","  37.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-11","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  30.0","24","  22.1","24","1027.4","23","008.8","24","  9.2","24","  3.1","24","  8.9","999.9","  37.9"," ","  19.0"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-12","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  27.4","24","  21.0","24","1025.5","20","006.9","24","  7.9","24","  6.4","24"," 12.0","999.9","  35.1"," ","  21.0"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-13","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  32.9","24","  24.6","24","1018.9","24","000.4","24","  8.6","24","  4.5","24"," 13.0","999.9","  48.9"," ","  21.9"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-14","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  38.4","24","  29.0","24","1009.0","24","990.8","24"," 10.0","24","  4.9","24","  8.9","999.9","  50.0"," ","  21.9"," "," 0.00","G","999.9","000000"
"72429793812","2021-01-15","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  41.7","24","  30.3","24","1002.6","19","984.7","24","  9.6","24","  8.6","24"," 15.9"," 22.0","  50.0"," ","  28.0"," "," 0.07","G","999.9","010000"
"72429793812","2021-01-16","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  33.1","24","  27.5","24","1005.2","17","986.9","24","  8.7","24","  5.6","24"," 12.0","999.9","  46.9"," ","  28.0"," "," 0.03","G","999.9","001000"
"72429793812","2021-01-17","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  35.5","24","  31.1","24","1009.0","18","990.7","24","  9.3","24","  8.2","24"," 12.0","999.9","  37.4","*","  33.8","*"," 0.04","G","999.9","011000"
