"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"72429793812","2020-01-01","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  39.1","24","  27.9","24","1013.7","21","995.6","24"," 10.0","24","  9.4","24"," 15.0"," 24.1","  48.9"," ","  36.0"," "," 0.00","G","999.9","000000"
"72429793812","2020-01-02","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  40.3","24","  30.8","24","1010.4","21","992.1","24","  9.1","24","  5.2","24"," 13.0"," 17.1","  51.1"," ","  27.0"," "," 0.00","G","999.9","010000"
"72429793812","2020-01-03","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  50.2","24","  49.5","24","1008.2","14","989.9","24","  4.9","24","  2.0","24","  7.0","999.9","  54.0","*","  46.4","*"," 0.64","G","999.9","010000"
"72429793812","2020-01-04","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  43.6","24","  40.9","24","1012.0","11","993.0","24","  6.7","24","  5.6","24"," 13.0"," 21.0","  51.1","*","  35.6","*"," 0.53","G","999.9","011000"
"72429793812","2020-01-05","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  37.3","24","  27.5","24","1020.6","19","003.1","24"," 10.0","24","  9.6","24"," 15.9"," 24.1","  48.0"," ","  30.0"," "," 0.08","G","999.9","000000"
"72429793812","2020-01-06","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  39.2","24","  27.2","24","1021.3","23","002.9","24"," 10.0","24","  4.7","24"," 13.0"," 22.0","  48.0"," ","  28.0"," "," 0.00","G","999.9","000000"
"72429793812","2020-01-07","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  35.7","24","  24.4","24","1018.1","24","999.8","24"," 10.0","24","  3.9","24"," 17.1"," 22.0","  50.0"," ","  26.1"," "," 0.00","G","999.9","000000"
"72429793812","2020-01-08","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  37.7","24","  19.2","24","1024.8","24","006.4","24"," 10.0","24","  8.4","24"," 14.0"," 21.0","  50.0"," ","  27.0"," "," 0.00","G","999.9","000000"
"72429793812","2020-01-09","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  36.1","24","  22.3","24","1030.1","24","011.5","24"," 10.0","24","  4.6","24"," 15.9"," 20.0","  60.1"," ","  21.9"," "," 0.00","G","999.9","000000"
"72429793812","2020-01-10","39.106","-84.41609","144.8","CINCINNATI MUNICIPAL AIRPORT LUNKEN FIELD, OH US","  54.5","24","  43.3","24","1023.5","24","005.3","24","  9.1","24","  6.3","24"," 15.0"," 24.1","  62.1","*","  48.9","*"," 0.01","G","999.9","010000"
